ID,Nombre,Edad,Promedio
9806,Miguel,15,4.6
7959,Juliana,19,4.2
6353,Valeria,19,4.7
3204,Steven,25,2.5
537,Jose,18,4.0
6645,Sara,24,1.2
9554,Esteban,22,1.4
3669,Bryan,18,4.7
1818,Monica,24,3.1
2192,Lucia,25,4.5
2943,Rosa,17,3.5
2487,Paola,25,2.6
8742,Valeria,15,2.5
9440,Kevin,24,3.8
2348,Eduardo,21,4.5
6045,Sergio,16,1.5
9740,Gloria,18,3.8
4355,Pablo,15,3.3
6341,Catalina,19,1.6
9828,Christian,15,1.5
4783,Sofia,22,4.7
9207,Paola,19,1.4
420,Sebastian,22,2.0
490,Diego,25,2.6
8758,Sebastian,16,1.9
349,Tatiana,25,2.4
4700,Angela,17,4.4
7944,Steven,24,2.1
9213,Angelica,21,2.9
8379,David,25,1.1
8773,Sebastian,16,2.0
1718,Juliana,17,3.7
4712,Mateo,22,3.0
6170,Jonathan,15,2.6
8343,Santiago,19,3.6
8589,Luis,21,3.2
619,Maria,24,2.7
7025,Carlos,18,3.8
926,Nicolas,25,2.2
4855,Daniela,21,4.1
8932,Laura,16,3.6
8611,Gustavo,20,3.6
3845,Catalina,18,2.7
3357,Sofia,18,1.6
2278,Alexander,16,3.7
9149,Roberto,25,4.2
4292,Camila,23,4.7
9083,Daniela,15,2.5
5061,Liliana,16,1.5
9686,Tomas,17,2.3
259,Andrea,16,4.6
9982,Hector,24,4.1
6365,Diana,21,1.5
7638,Angelica,19,1.3
4329,Luis,15,2.1
1684,Bryan,20,3.6
9343,Melissa,19,4.7
4727,Laura,19,4.9
1529,Mario,22,3.2
8997,Oscar,24,4.8
1847,Juliana,16,2.7
1752,Claudia,18,1.7
4443,Paola,21,4.3
6086,Jose,17,1.9
5263,Luis,22,2.4
5633,Vanessa,19,3.8
5561,Gustavo,17,2.1
3150,Vanessa,20,2.9
2473,Alejandra,20,3.4
9851,Samuel,19,1.3
7700,Jorge,23,4.9
3159,Daniela,15,1.4
9214,Stefania,23,1.2
1038,Andrea,25,3.0
565,Carlos,19,1.2
7543,Ricardo,15,2.7
5504,Sofia,24,4.6
8498,Martha,23,4.1
2245,Martha,22,1.8
5896,Vanessa,25,3.1
7704,Vanessa,16,4.7
2606,Mateo,19,1.5
6089,Melissa,24,1.2
117,Vanessa,18,1.8
8390,Daniel,25,1.2
49,Natalia,15,2.6
3541,Gabriela,19,4.8
2971,Paola,16,1.3
2530,Rosa,18,2.5
4542,Daniel,22,1.8
9364,Daniel,23,1.1
5909,Sofia,25,1.6
3463,Andrea,25,3.8
6078,Manuela,20,3.5
3953,Sara,18,2.0
6548,Xiomara,22,3.2
4072,Tatiana,17,4.8
4588,Roberto,15,3.5
2761,Mariana,20,3.1
5525,Daniel,20,1.5
5691,Daniela,18,4.3
7341,Liliana,21,1.1
4249,Mateo,22,1.2
1180,Juan,25,4.2
7880,Emanuel,17,1.3
4016,Alexander,18,4.5
2624,Jorge,17,1.6
5919,Laura,19,1.2
5736,Santiago,21,3.6
8482,Fernando,23,3.4
8319,Laura,18,1.0
5927,Paula,17,3.4
9027,Adriana,15,4.3
4827,Jorge,25,3.5
6091,Roberto,18,4.9
3736,Carlos,24,3.6
3091,Beatriz,17,4.9
7332,Gabriela,24,3.9
6355,Jose,23,3.8
8888,Isabella,22,1.4
3931,Cristian,15,2.9
2479,Mateo,20,2.5
3921,Laura,20,2.0
762,Paola,18,4.7
6916,Liliana,21,2.6
3882,Oscar,23,2.4
4770,Bryan,20,1.0
5105,Juan,18,3.8
5458,Elena,24,3.4
1208,Claudia,16,4.9
9129,Angelica,24,3.3
2519,Alejandra,18,3.2
9841,Miguel,24,2.9
7649,Diego,18,4.5
8674,Camila,18,1.7
4044,Maria,15,3.4
5679,Isabella,20,2.7
6923,Alexander,23,1.2
9198,Andres,20,2.2
6505,Daniela,18,3.0
1363,Emanuel,20,4.7
8454,Sergio,22,4.1
287,Paula,19,2.3
4755,David,22,1.8
3698,Juliana,19,5.0
4942,Stefania,17,4.8
1985,Fernando,17,2.8
4671,Xiomara,18,4.6
477,Ana,25,4.5
8865,Catalina,17,4.3
9804,Carlos,22,1.0
8120,Santiago,23,1.9
7764,Adriana,20,3.2
1494,Rosa,15,1.8
9424,Miguel,25,1.4
1728,Jonathan,18,2.6
91,Alejandra,23,1.1
5562,Stefania,20,2.7
6701,Carolina,25,4.8
6265,Luis,20,3.0
313,Carlos,23,1.9
3484,Nicolas,19,3.7
8400,Melissa,25,4.4
5209,Sofia,25,1.3
6064,Nicolas,18,3.3
3426,Mauricio,24,1.1
2705,Sofia,23,4.6
5430,David,19,1.2
4993,Liliana,24,2.0
2282,Paola,20,1.6
9627,Kevin,22,2.8
5549,Isabella,20,3.8
5184,Isabella,22,3.7
3880,Miguel,22,4.1
1214,Roberto,20,2.5
2449,Tatiana,22,4.3
8141,Camila,15,1.5
9455,Liliana,16,3.7
5013,Patricia,16,1.4
5534,Jose,25,4.1
3029,Martha,22,3.5
8377,Bryan,21,3.9
6595,Laura,17,3.6
1928,David,22,3.7
7338,Gustavo,24,4.4
5390,Diana,19,4.2
6482,Mateo,18,3.6
5407,Mariana,25,1.9
6556,Claudia,18,3.2
9326,Bryan,25,3.8
5059,Claudia,20,1.3
622,Tomas,20,1.7
6534,Tomas,15,4.3
5994,Rosa,21,3.2
1809,Santiago,24,3.2
6005,Ricardo,19,2.5
2733,Christian,23,4.2
448,Alexander,19,1.0
2486,Daniel,21,1.4
231,Andrea,16,4.5
7635,Isabella,19,1.3
5143,Sara,16,3.6
5680,Julian,18,2.7
9296,Paula,20,1.8
2094,Adriana,21,1.7
1045,Mateo,21,2.0
864,Ana,16,1.3
9511,Sofia,15,2.9
6946,Juan,23,1.3
3498,Emanuel,25,4.7
3473,Martha,21,3.0
6558,Tatiana,20,3.8
9698,Natalia,25,4.7
118,Tomas,22,1.4
3634,Valeria,25,1.8
2083,Valeria,20,3.7
9809,Tatiana,19,2.1
1068,Luis,24,2.2
2114,Valeria,24,2.3
7813,Sergio,16,4.8
6316,Camila,17,1.2
595,Carlos,19,2.1
4964,Martha,16,3.4
232,Manuela,18,3.8
7090,Alejandra,22,4.9
3748,Alexander,25,4.9
5391,Steven,17,2.6
9402,Laura,23,2.0
4103,Juan,21,3.6
9309,Juan,19,2.1
5886,Oscar,15,3.6
3965,Roberto,17,1.8
5572,Melissa,15,2.7
1483,Carolina,22,4.2
3991,Esteban,21,4.7
1807,Rosa,15,2.0
3148,Lucia,23,3.7
1645,Camila,15,4.5
1419,Cristian,15,1.9
8038,Ana,15,1.2
6403,Diego,22,1.2
9545,Mauricio,16,1.3
6249,Ana,18,1.2
4679,Rosa,24,1.0
3418,Valeria,18,2.1
2251,Ricardo,19,3.0
8505,Mario,17,2.3
2196,Pablo,23,3.4
4893,Liliana,17,4.9
4857,Valeria,21,3.1
3073,Sofia,24,4.2
3407,Carlos,25,3.2
5753,Rosa,20,3.3
9477,Sofia,20,3.2
1485,Mateo,17,2.0
5106,Eduardo,20,2.8
487,Catalina,24,2.4
7886,Emanuel,20,2.8
8534,Tatiana,16,1.6
7082,Xiomara,15,1.8
1459,Pablo,25,3.4
9271,Mariana,19,2.6
3143,Catalina,20,3.2
1631,Paula,24,3.3
2560,Kevin,16,2.7
2267,Carlos,15,2.9
7949,Ivan,23,4.2
6668,Valentina,20,4.4
2273,Gabriela,18,2.0
2884,Stefania,25,4.8
5277,Liliana,21,4.4
5399,Carolina,25,5.0
5325,Isabella,16,3.1
9176,Laura,18,3.9
9497,Alexander,21,3.6
9986,Elena,16,2.9
9489,Julian,25,3.0
6736,Alejandra,17,3.3
632,Tomas,18,4.7
2380,Santiago,17,4.5
5832,Angelica,22,2.9
6643,Jonathan,21,3.1
9568,Juan,15,3.6
2963,Diana,16,2.7
9313,Mario,20,4.0
1539,Valeria,25,1.8
8098,Monica,22,1.1
4598,Patricia,20,3.6
3590,Isabella,16,4.8
6346,Santiago,24,3.3
686,Felipe,19,1.7
9697,Cristian,16,4.4
8463,Tomas,16,2.3
2538,Angelica,24,1.1
2675,Jonathan,21,3.7
8712,David,17,4.8
4569,Gabriela,23,1.8
3480,Juliana,23,3.7
2036,Andrea,21,2.6
8169,Bryan,23,3.9
4889,Angelica,15,3.0
5094,Jose,19,2.8
8516,Santiago,15,1.7
4638,Bryan,18,2.9
1638,Ricardo,20,1.1
5825,Ricardo,16,1.1
626,Ricardo,22,4.1
7971,Ricardo,22,2.7
6847,Martha,17,2.6
3104,Angela,19,3.3
6725,Juliana,17,2.7
3659,Emanuel,24,2.2
2676,Gustavo,25,1.5
4504,Claudia,17,2.4
5256,Mateo,25,4.1
689,Andrea,17,2.8
3534,Diego,20,4.1
3343,Mario,19,1.4
6683,Fernando,17,4.4
4937,Daniela,15,3.4
8532,Alejandro,25,3.4
5166,Carlos,16,1.6
461,Paola,21,4.7
1763,Oscar,17,2.3
8499,Martha,21,3.7
2755,Ricardo,21,2.9
4336,Jorge,15,1.1
6917,Isabella,25,3.6
7894,Alejandra,22,2.9
4642,Mauricio,22,5.0
8688,Lucia,17,3.9
5843,Steven,23,3.6
2969,Liliana,19,2.2
6017,Miguel,15,2.5
9130,Carolina,23,2.1
5343,Alexander,18,3.9
1126,Gloria,17,4.6
3312,Gloria,16,2.8
2897,Xiomara,25,1.2
7295,Jose,24,1.1
7434,Laura,18,3.6
6338,Jonathan,17,2.2
9929,Isabella,15,4.5
5245,Miguel,21,3.7
6023,Jonathan,18,2.5
4938,Andrea,17,3.6
9123,Sebastian,20,2.8
4037,Alejandro,18,4.0
1540,Pablo,25,4.8
5128,Kevin,23,3.4
541,Sara,20,4.0
700,Sofia,21,1.0
9951,Julian,17,1.6
2166,Isabella,25,4.1
382,Emanuel,24,2.3
269,Rosa,21,3.3
897,Ana,24,3.7
4155,David,24,1.4
7998,Emanuel,18,4.0
9496,Mario,18,2.0
6799,Steven,24,1.3
4248,Claudia,24,2.5
5463,Felipe,20,2.7
387,Rosa,24,2.8
1776,Miguel,24,2.6
8461,Valentina,19,3.4
8833,Gustavo,25,3.0
1173,Angela,21,2.2
3411,Daniela,22,4.8
606,Sofia,18,4.7
6576,Eduardo,17,2.9
5834,Daniela,23,4.2
3095,Paula,20,1.0
5060,Oscar,15,1.4
3912,Laura,15,2.2
625,Sebastian,23,3.6
9536,Andrea,19,3.8
8206,Alejandra,19,4.7
8161,Diana,25,3.6
5375,Valentina,17,4.3
3826,Martha,23,3.4
6698,Isabella,24,3.0
1535,Valeria,15,2.0
9800,Daniela,21,3.3
1106,Pablo,19,4.3
4953,Andres,22,3.9
228,Stefania,19,3.9
1140,Christian,20,1.1
9728,Sofia,23,4.1
7637,Laura,15,1.4
1061,Valentina,25,3.3
9636,Christian,18,4.9
8339,Tomas,20,1.8
1575,Ricardo,23,1.2
6347,Julian,21,2.5
9283,Elena,24,2.0
8647,Liliana,20,1.8
8913,Santiago,22,1.7
3126,Andrea,23,1.5
7911,Pablo,16,4.6
1195,Alexander,20,2.1
9356,Rosa,17,4.0
6878,Sergio,25,1.5
5355,Valeria,25,3.0
4812,Esteban,21,3.1
2239,Carlos,20,3.5
1640,Luis,15,1.1
6739,Esteban,19,2.4
7449,Xiomara,25,2.0
5240,Luis,24,2.0
6609,Felipe,22,1.2
1170,Nicolas,19,4.7
7326,David,18,3.6
5938,Martha,25,1.9
4776,Monica,24,4.4
9693,Gloria,22,2.9
7937,Ricardo,16,1.2
1448,Oscar,25,1.3
9792,Alejandra,23,4.7
5581,Xiomara,21,3.8
9601,Carolina,16,1.8
2726,Alejandra,18,1.0
4049,Sebastian,25,4.0
7852,Carolina,23,4.9
8202,Mario,18,3.2
2992,Xiomara,16,4.4
2059,Juliana,25,1.5
6606,Kevin,24,4.2
1114,Tatiana,20,2.5
12,Melissa,24,1.1
6300,Pablo,25,3.1
723,Claudia,17,1.3
7684,Sergio,23,4.6
5656,Juliana,21,4.0
7242,Esteban,24,1.4
1579,Nicolas,25,4.9
5899,Maria,23,4.0
1022,Martha,17,3.7
6323,Laura,22,2.8
1246,Sergio,20,1.7
9502,Felipe,17,4.8
6587,Fernando,23,1.6
6373,Miguel,19,3.6
4873,Liliana,18,4.2
9622,Julian,17,2.1
555,Liliana,16,4.6
3313,Juan,25,1.4
5650,Maria,25,4.7
7091,Adriana,18,4.2
3833,Juan,16,4.7
4923,Ana,25,1.8
8139,Sebastian,21,1.5
5773,Lucia,24,2.8
2732,Lucia,17,4.0
3607,Camila,15,2.1
8722,Hector,23,4.7
2895,Claudia,24,2.6
1683,Daniel,15,2.4
7250,Xiomara,19,3.0
7084,Juliana,20,4.6
5566,Mariana,17,1.1
7872,Alejandra,20,1.4
5057,Alexander,16,3.5
5711,Martha,21,3.7
3088,Luis,22,2.9
4967,Valeria,24,3.6
8635,Patricia,24,2.6
3556,Felipe,24,4.4
3506,Xiomara,24,1.2
3639,Gloria,25,2.4
2693,Andres,24,3.6
392,Elena,19,1.9
4519,Carolina,25,3.2
9556,Sofia,17,3.7
4126,Natalia,25,3.0
8284,Liliana,23,1.2
7858,Sara,21,3.2
4133,Natalia,24,1.4
7258,Tatiana,24,1.6
8391,Kevin,21,4.3
8704,Isabella,19,2.6
8298,Tatiana,18,4.6
8112,Cristian,15,3.4
4842,Bryan,18,4.5
9720,Tatiana,18,2.0
7800,Pablo,17,2.7
1486,Alejandro,20,3.8
4800,Carolina,22,1.9
3277,Tomas,20,3.6
4427,Mariana,22,3.2
5798,Tomas,19,3.5
3207,Elena,24,4.0
2529,Oscar,24,1.1
9322,Alexander,15,4.1
8265,Daniela,25,3.7
6363,Julian,22,3.5
1039,Angela,16,4.1
9183,Diana,22,1.3
5803,Angelica,23,2.0
5285,Mariana,25,4.7
8057,Elena,22,4.4
3304,Nicolas,20,3.1
846,Fernando,23,2.1
1392,Luis,20,5.0
2504,Paula,22,2.8
1450,Roberto,25,3.4
6247,Valentina,25,4.7
7520,Beatriz,22,4.8
8174,Hector,15,1.9
5836,Roberto,22,2.9
4625,Adriana,25,2.4
1158,Julian,16,1.7
4450,Beatriz,22,1.0
5018,Pablo,15,3.9
8187,Felipe,23,1.5
1795,Sergio,18,4.3
241,Maria,16,2.9
7319,Martha,16,2.1
2445,Emanuel,20,2.7
8245,Daniela,19,2.9
9589,Santiago,24,2.8
281,Ivan,16,3.4
1340,Catalina,16,3.3
6198,Maria,22,1.2
5900,Alejandro,24,2.8
4582,Juliana,21,4.5
1227,Steven,24,3.5
3345,Fernando,24,2.5
4739,Monica,15,2.4
780,Sebastian,21,4.1
9509,Alejandra,23,2.1
4750,Claudia,24,1.4
4831,Xiomara,21,4.0
6470,Carolina,23,1.8
624,Luis,17,3.7
8676,Samuel,21,2.7
4162,Diana,15,5.0
1657,Jonathan,22,4.6
560,Jonathan,16,4.7
3470,Jonathan,18,3.1
9167,Sofia,21,4.2
9943,Manuela,15,1.0
7206,Sebastian,21,3.7
5607,Sergio,21,4.3
5664,Catalina,15,1.1
1934,Liliana,22,1.8
6836,Tatiana,16,2.5
7982,Diana,22,2.8
7241,Fernando,17,2.4
3645,Mariana,21,4.1
1948,Daniel,23,3.4
5134,Ricardo,15,2.2
8054,Christian,18,1.1
4616,Jonathan,15,1.4
3253,Rosa,16,4.2
3243,Nicolas,23,3.0
2476,Natalia,23,3.7
1639,Mariana,20,4.8
306,Mauricio,18,1.9
645,Martha,19,4.0
8983,Camila,18,5.0
7595,Isabella,25,4.4
2677,Alejandra,18,3.7
5594,Cristian,23,4.2
1841,Sebastian,16,2.1
6393,Gloria,22,3.3
3523,Manuela,16,1.9
7432,Fernando,24,1.5
7989,Paola,22,3.9
5912,Nicolas,18,3.2
2078,Patricia,21,3.0
670,Natalia,22,3.7
6527,Christian,25,4.1
4383,Juliana,24,3.5
9501,Bryan,18,2.3
3542,Angela,15,1.9
1145,Hector,19,1.3
1995,Nicolas,24,2.7
1370,Daniela,20,4.0
9352,Alexander,21,1.3
8071,Angelica,21,3.6
887,Alejandra,21,2.0
2536,Gabriela,22,4.0
6065,Valeria,15,4.1
7396,Mauricio,25,3.8
3030,Camila,16,4.2
1941,Sara,20,3.3
3858,Valentina,22,3.5
6740,Elena,19,4.6
126,Vanessa,22,2.3
1135,Gabriela,19,1.4
3431,Juliana,20,4.7
7266,Nicolas,16,2.8
1916,Daniel,18,3.3
2918,Maria,23,1.3
4930,Melissa,17,2.3
6561,Alejandra,25,2.4
647,Andres,16,3.6
4583,Maria,15,3.9
4760,David,22,2.7
8754,Sergio,16,2.2
6447,David,20,2.5
9264,Liliana,15,1.4
1854,Melissa,17,2.8
9229,Maria,18,3.2
5916,Gustavo,19,2.9
6030,Claudia,18,2.8
180,Mario,15,3.6
2557,Oscar,24,4.7
8519,Bryan,15,3.2
63,Ricardo,20,4.9
4256,Camila,24,2.4
7253,Angelica,22,1.8
7798,Natalia,18,3.5
7066,Sebastian,16,4.3
4720,Elena,22,3.5
6555,Nicolas,19,1.2
801,David,20,4.0
8397,Manuela,19,2.5
981,Gabriela,25,1.6
556,Diego,20,3.1
5034,Sara,25,3.6
7552,Santiago,16,2.3
2620,Sofia,24,3.2
8181,Ivan,21,3.3
6747,Luis,15,2.1
2307,Nicolas,22,1.4
1493,Vanessa,17,3.0
3871,Roberto,21,2.7
7136,Valentina,24,1.5
2679,Daniel,16,4.7
5766,Miguel,16,1.1
1322,Ivan,24,4.0
5354,Sofia,19,4.3
1977,Paola,25,1.8
3773,Christian,15,1.5
3106,Camila,20,1.6
749,Lucia,24,3.9
2095,Jorge,22,1.2
7812,Paula,20,1.8
1739,Mateo,25,2.4
9147,Lucia,17,4.3
5093,Miguel,20,3.4
8093,Mario,17,2.8
6456,Fernando,19,2.4
5533,Maria,19,3.4
1233,Manuela,25,4.0
4745,Martha,17,2.2
2797,Lucia,16,5.0
7617,Lucia,24,1.8
8140,Stefania,21,3.2
6660,Tomas,24,4.0
2837,Emanuel,18,4.6
9661,Jose,19,3.5
5806,Alexander,16,4.9
3020,Eduardo,22,1.2
6601,Beatriz,22,1.7
8028,Alejandro,20,3.8
7763,Nicolas,18,4.0
4212,Alejandro,18,4.9
2656,Vanessa,23,1.6
4733,Sofia,18,1.8
578,Luis,24,3.3
8483,Eduardo,19,2.1
1622,Jonathan,15,4.6
6019,Angelica,19,2.3
4718,Roberto,19,1.5
711,Andres,25,2.7
7004,Samuel,24,3.1
5091,Jonathan,19,3.1
1115,Alejandra,22,4.9
497,Eduardo,24,2.8
2101,Paola,22,3.0
5755,Samuel,20,3.4
8999,Oscar,24,1.5
2681,Ricardo,19,1.9
4146,Valeria,19,1.7
293,Roberto,19,1.4
2312,Nicolas,17,3.1
339,Christian,24,1.0
1224,Diego,16,2.5
3867,Vanessa,22,1.9
5910,David,25,1.3
3982,Maria,25,3.3
1599,Hector,20,4.5
661,Claudia,20,3.6
6958,Valentina,21,3.0
5338,Valentina,21,2.0
3427,Juan,22,4.1
9234,Mauricio,15,1.3
3657,Mateo,23,2.2
3252,Laura,17,2.7
1092,Elena,25,4.4
4190,Julian,21,2.9
642,Stefania,24,3.0
6928,Tatiana,18,2.6
8322,Bryan,21,4.8
9777,Alexander,15,2.5
7768,Claudia,22,4.0
9620,Gabriela,25,2.4
8537,Gloria,25,3.8
3310,Catalina,21,3.7
3771,Patricia,20,2.0
4104,Gloria,21,1.2
3212,Luis,15,3.1
9406,Juliana,25,4.9
6663,Alexander,19,1.5
4090,Isabella,23,1.3
4345,Carolina,16,2.4
5797,Ivan,16,4.9
7659,Diana,17,4.9
6114,Felipe,23,2.3
999,Daniela,25,1.7
2079,Ivan,25,1.4
315,Christian,18,2.7
8809,Maria,22,3.4
3703,Adriana,22,1.7
1835,Ricardo,18,4.3
6553,Rosa,21,1.4
5741,Maria,24,1.0
4195,Ivan,15,3.9
5992,Vanessa,15,3.9
3918,Gloria,20,4.4
5478,Claudia,18,3.5
4878,Paola,22,4.8
7942,Diana,21,2.9
873,Ivan,20,3.6
2703,Mauricio,25,1.1
2403,Natalia,25,3.1
7832,Sebastian,18,3.1
8337,Rosa,20,2.3
9375,Luis,18,2.7
8170,Adriana,24,3.0
849,Christian,20,2.7
5513,Steven,22,4.0
1877,Gabriela,24,3.7
1971,Beatriz,20,1.2
4399,Gloria,15,4.2
2955,Laura,16,4.7
3090,Juan,24,4.5
9667,Laura,21,4.3
6448,Cristian,22,2.3
1050,Mariana,17,3.8
1261,Pablo,24,1.6
4282,Daniela,17,2.7
2991,David,22,4.7
8579,Daniela,21,3.3
42,Carlos,25,2.4
8261,Monica,17,2.1
1673,Alejandra,23,4.6
2100,Juliana,22,2.5
3724,Manuela,19,3.6
1716,David,18,1.4
2587,Cristian,25,1.4
5790,Roberto,16,4.5
3263,Bryan,23,1.3
6125,Tatiana,20,4.4
6464,Sergio,16,2.2
3188,David,16,3.2
6938,Daniela,18,3.9
8904,Jose,24,4.6
7377,Oscar,23,2.1
9085,Martha,20,3.9
3076,Sebastian,18,4.4
8572,Jorge,16,4.6
1572,Alejandra,25,2.5
3178,Alejandro,24,1.7
4015,Andrea,20,3.8
2366,Valentina,18,2.2
7919,Pablo,25,3.5
6582,Tomas,15,1.9
3588,Gustavo,24,2.3
2796,Carlos,24,4.1
4307,Felipe,25,4.4
4323,Xiomara,18,4.5
836,Tatiana,17,2.3
8471,Martha,19,2.1
1647,Gustavo,22,4.7
7537,Ricardo,19,1.9
2411,Rosa,22,3.8
2596,Julian,24,4.1
9218,Monica,21,3.1
7774,Alejandro,15,1.2
4283,Elena,15,1.2
144,Alejandro,24,3.1
273,Carolina,20,2.0
5597,Ana,15,1.9
2162,Angela,17,1.6
3005,Emanuel,17,4.3
3258,Alejandra,20,4.3
6459,Mario,24,4.7
6227,Roberto,17,3.4
6990,Hector,16,3.4
4255,Carolina,18,1.5
6625,Samuel,20,1.8
2090,Emanuel,23,3.1
2490,Maria,24,2.5
7975,Felipe,17,1.1
7830,Ana,25,1.2
492,Mateo,23,4.8
8403,Gloria,19,2.3
6998,Alexander,22,4.6
8395,Ana,24,3.4
1894,Steven,17,3.3
9783,Sara,24,2.7
9527,Alexander,22,2.2
7992,Monica,16,4.7
1343,Emanuel,17,1.8
1950,Gabriela,18,2.1
1899,Steven,18,1.0
7770,Camila,19,1.3
4218,Daniel,22,1.5
5932,Nicolas,20,3.4
4496,Bryan,21,4.1
3859,Ivan,24,3.1
7658,Gloria,22,1.7
8076,Bryan,25,1.7
4710,Mario,25,2.9
4950,Mario,18,5.0
4262,Andres,21,4.8
5630,Martha,18,4.9
2438,Mario,22,3.2
3146,Nicolas,15,3.5
9902,Sebastian,19,3.1
7529,Adriana,22,4.2
7222,Steven,21,2.3
1097,Rosa,16,4.9
5443,Felipe,17,1.2
2347,Angela,19,2.8
5422,Valentina,22,4.6
9709,Diana,23,1.3
3924,Esteban,17,2.8
7215,Oscar,18,3.7
8700,Alejandro,16,3.3
9028,Jorge,17,1.9
5275,Ivan,15,2.1
8357,Natalia,18,3.1
441,Mateo,20,2.0
8623,Steven,15,4.5
6694,Samuel,15,4.7
5084,Manuela,23,3.2
3545,Andrea,19,2.0
1615,Beatriz,23,1.9
621,Gloria,18,3.4
1552,Bryan,22,2.0
9750,Beatriz,25,2.3
8954,Angela,24,1.0
6357,Miguel,20,4.8
9580,Fernando,20,3.2
9810,Liliana,24,3.9
579,Andres,20,1.5
3370,Xiomara,23,1.3
4221,Melissa,20,4.1
8006,Diana,21,3.7
4405,Angela,22,3.8
2737,Beatriz,23,4.4
9438,Andrea,18,1.4
21,Angelica,20,3.4
29,Melissa,19,5.0
9210,Hector,24,3.1
8143,Paula,17,4.9
4365,Alejandro,24,2.9
5681,Jorge,21,4.8
2721,Christian,19,2.5
6859,Gabriela,24,1.2
2634,Pablo,23,4.8
9570,Ricardo,19,1.6
3141,Tatiana,19,3.4
5874,Vanessa,23,4.7
4818,Alejandro,24,2.6
8324,Valentina,21,2.6
8363,Carlos,22,4.2
2020,Alexander,15,1.1
3877,Tatiana,16,2.9
1416,Juan,18,3.1
7070,Liliana,15,3.1
8486,Samuel,16,3.6
6977,Eduardo,18,2.8
6214,Stefania,25,3.6
6932,Jonathan,23,1.3
3744,Carlos,18,2.7
2355,Claudia,16,4.0
6937,Mateo,23,2.2
6101,Alejandro,22,4.9
5264,Elena,21,1.9
9328,Nicolas,20,3.6
8807,Elena,21,4.7
8419,Angelica,25,4.2
8679,Xiomara,25,4.5
586,Alexander,17,3.2
4669,Ivan,25,5.0
4428,Alejandra,16,4.6
6372,Diego,21,3.9
2640,Ricardo,22,1.9
1617,Valentina,15,1.2
701,Nicolas,18,3.2
3382,Alexander,15,2.3
6011,Ana,24,2.1
2123,Manuela,18,4.9
257,Adriana,16,4.1
6644,Angelica,15,3.1
7691,Steven,21,1.6
6538,Andrea,19,3.9
9718,Nicolas,16,2.2
1341,Mateo,25,3.1
3232,Carlos,18,2.6
7598,Diana,24,3.0
2770,Adriana,23,3.1
3693,Isabella,16,2.7
1019,Sofia,15,1.2
133,Tomas,15,2.6
9584,Adriana,17,4.6
3185,Emanuel,19,4.9
9912,Fernando,22,5.0
1401,Ana,15,1.2
6196,Rosa,20,2.2
830,Esteban,16,3.1
8490,Miguel,20,1.8
246,Carlos,21,2.5
4532,Melissa,19,3.5
1021,Natalia,19,2.2
2783,Sofia,19,3.0
3511,Roberto,21,1.3
6404,Angelica,18,3.1
1798,David,21,3.8
2701,Ana,17,1.4
8938,Lucia,20,4.3
9996,Alejandro,21,1.9
7470,Julian,21,3.6
7583,Santiago,20,4.5
2187,Hector,23,4.5
8820,Valeria,22,3.2
919,Patricia,20,3.3
2461,Paola,15,2.4
2714,Ana,16,1.5
6723,Roberto,21,1.5
310,Xiomara,21,1.2
6028,Mariana,17,2.3
4313,Xiomara,20,3.6
9098,Jorge,19,2.3
1892,Sebastian,19,4.8
391,Daniel,22,3.7
8281,Bryan,20,2.5
4448,Liliana,20,2.3
2029,Rosa,25,1.9
2909,Paula,16,2.8
1351,Vanessa,19,1.9
5871,Angelica,25,1.1
5506,Juan,24,1.1
5470,Eduardo,18,1.1
1883,Pablo,25,1.6
1477,Santiago,25,2.0
2776,Mauricio,18,2.1
1653,Tatiana,21,2.8
4821,Christian,21,2.2
4513,Martha,20,1.4
9850,Diana,21,3.4
7263,Pablo,20,2.9
3423,Liliana,22,2.4
1901,Elena,21,3.5
4390,Tomas,20,1.6
5623,Gabriela,25,1.7
7808,Sergio,15,4.4
8438,Manuela,25,3.9
9330,Claudia,23,4.7
7542,Tomas,15,1.1
8338,Isabella,19,1.2
6724,Emanuel,23,3.0
1686,Daniela,25,4.5
290,Sara,17,2.9
5891,Martha,23,3.1
4734,David,17,4.3
2845,Bryan,25,4.3
760,Felipe,19,3.6
5937,Juan,17,1.6
7473,Mariana,17,1.3
6168,Mario,16,2.2
575,Fernando,23,3.9
1712,Melissa,20,4.3
6902,Jonathan,17,3.4
1342,Manuela,24,2.6
5139,Angelica,21,2.7
9333,Vanessa,19,4.9
3630,Elena,22,4.2
7630,Luis,21,3.3
5386,Daniel,23,4.5
7142,Daniel,21,4.3
9395,Rosa,21,1.3
2515,Valentina,18,3.7
4729,Lucia,16,2.4
8627,Miguel,24,4.7
122,Manuela,23,1.7
8224,Bryan,15,2.7
3910,Camila,17,3.1
2304,Felipe,25,4.0
4010,Carolina,19,3.1
6171,Alejandra,24,1.9
2825,Catalina,18,2.7
5219,Ana,25,4.6
5360,Roberto,24,1.4
8544,Kevin,17,1.9
844,Diego,23,3.9
1659,Sebastian,16,1.8
7183,Roberto,22,1.8
8977,Samuel,22,2.9
6405,Elena,17,2.9
1174,Patricia,17,3.8
36,Xiomara,19,1.5
1406,Alejandra,19,2.6
9480,Tatiana,22,3.5
4546,Carlos,15,1.6
4736,Angelica,19,1.1
